Date, Open, High, Low, Close, Volume,Name
2/2/2023,36655,37200,36441,36441,1601174,ANG
2/1/2023,36500,36741,36005,36098,902223,ANG
1/31/2023,36880,36947,36000,36195,1700847,ANG
1/30/2023,36599,37299,36150,37299,1043250,ANG
1/27/2023,37150,37739,36579,36869,1333442,ANG
1/26/2023,37806,38019,37404,37493,1086750,ANG
1/25/2023,37800,37994,37035,37570,999284,ANG
1/24/2023,38870,39144,37638,38000,1358112,ANG
1/23/2023,38262,38946,38262,38400,768359,ANG
1/20/2023,38535,39374,38100,38129,1402164,ANG
1/19/2023,37861,38512,37650,38400,1769179,ANG
1/18/2023,37829,38724,37827,38250,1653922,ANG
1/17/2023,38421,38880,37782,38548,1526067,ANG
1/16/2023,38450,38900,37824,38375,1589016,ANG
1/13/2023,37100,39743,37100,39002,2242537,ANG
1/12/2023,37490,38331,37111,37729,1833822,ANG
1/11/2023,37216,38120,37216,37342,1354618,ANG
1/10/2023,36301,37406,36301,37178,1652040,ANG
1/9/2023,36850,37735,36850,37206,908963,ANG
1/6/2023,36015,37266,35862,36847,1939676,ANG
1/5/2023,35790,36186,35222,35710,1242118,ANG
1/4/2023,34600,35543,34360,35417,1109285,ANG
1/3/2023,33508,34600,33400,34546,827913,ANG
12/30/2022,33162,33248,32810,32923,383804,ANG
12/29/2022,33151,33792,32930,33728,917380,ANG
12/28/2022,33800,34078,33536,33657,557605,ANG
12/23/2022,32980,33963,32980,33936,214418,ANG
12/22/2022,33748,33762,33031,33190,852147,ANG
12/21/2022,33296,33781,32500,33699,519246,ANG
12/20/2022,33150,33454,32584,33297,1324694,ANG
12/19/2022,32406,33927,32406,33465,1148170,ANG
12/15/2022,33000,33343,32247,32977,6022796,ANG
12/14/2022,33388,33863,33156,33315,1484356,ANG
12/13/2022,32600,34000,32222,33875,2124284,ANG
12/12/2022,32303,32462,31834,32210,1265016,ANG
12/9/2022,32326,33290,32326,32630,943679,ANG
12/8/2022,32353,32865,32101,32625,769892,ANG
12/7/2022,32100,32961,31950,32678,2051328,ANG
12/6/2022,31760,32855,31760,32550,1448335,ANG
12/5/2022,32750,32848,31969,32180,1501533,ANG
12/2/2022,32750,33022,31267,32139,2238678,ANG
12/1/2022,31606,33798,31483,33134,2144342,ANG
